#id	month	rating	games
14191849	2025-02	1892	10
653099222	2025-02	1568	4
45143404	2025-02	1942	2
652009246	2025-02	1436	1
651041537	2025-02	1488	4
652015432	2025-02	1661	2
36067377	2025-02	1860	10
26075954	2025-02	2059	9
80443079	2025-02	1525	1
651093650	2025-02	1558	2
551088274	2025-02	1836	11
551088223	2025-02	1781	10
551088886	2025-02	1522	3
652009270	2025-02	1545	11
651043211	2025-02	2109	8
45171971	2025-02	1683	3
551088894	2025-02	1494	2
45170169	2025-02	1417	2
653083288	2025-02	1499	6
652008231	2025-02	1513	5
36037354	2025-02	2113	11
653023358	2025-02	1463	6
651037424	2025-02	1583	6
652059308	2025-02	1412	7
653031164	2025-02	1461	9
651000687	2025-02	1625	9
551037157	2025-02	1559	7
36081957	2025-02	1750	1
45169942	2025-02	1739	8
45182329	2025-02	1678	8
653068840	2025-02	1411	5
80496938	2025-02	1560	3
652038912	2025-02	1564	2
45148880	2025-02	1659	1
652020614	2025-02	1411	1
80465757	2025-02	1764	1
45169284	2025-02	1671	3
651076659	2025-02	1494	1
652021211	2025-02	1671	2
80468748	2025-02	1424	3
651022796	2025-02	1496	1
551012480	2025-02	1687	14
651093219	2025-02	1445	7
551037360	2025-02	1477	6
45172765	2025-02	1931	7
652067556	2025-02	1623	5
651079402	2025-02	1440	6
551043300	2025-02	1490	3
652013197	2025-02	1527	8
652027791	2025-02	1628	8
45133263	2025-02	1879	3
551072386	2025-02	1504	6
551018217	2025-02	1572	3
653084705	2025-02	1519	1
651091810	2025-02	1422	5
36083372	2025-02	2144	1
551018004	2025-02	1419	2
45155003	2025-02	1551	1
652022145	2025-02	1459	3
652020789	2025-02	1524	2
45177716	2025-02	1489	3
45152179	2025-02	1734	10
36075744	2025-02	1680	1
45129134	2025-02	1593	1
652027856	2025-02	1561	4
651013754	2025-02	1547	7
651075156	2025-02	1461	1
653033256	2025-02	1521	4
36097926	2025-02	1985	8
652015610	2025-02	1426	1
652017443	2025-02	1680	1
652097684	2025-02	1542	4
652017451	2025-02	1450	4
653025709	2025-02	1445	4
551059576	2025-02	1478	3
80447660	2025-02	1559	9
45179220	2025-02	1634	3
551058880	2025-02	1822	3
551024470	2025-02	1508	10
652058905	2025-02	1818	4
36081264	2025-02	1742	1
651089211	2025-02	1489	11
45167230	2025-02	1827	9
652072380	2025-02	1449	5
45143099	2025-02	1907	9
653032497	2025-02	1576	10
551043386	2025-02	1530	4
36088200	2025-02	1899	8
651081652	2025-02	1445	6
551033658	2025-02	1718	1
527014851	2025-02	1426	6
651038854	2025-02	1538	5
651005123	2025-02	1633	2
36080900	2025-02	1496	1
653055497	2025-02	1501	7
45199710	2025-02	1870	3
651061732	2025-02	1810	8
652070492	2025-02	1599	2
651091585	2025-02	1442	3
651064545	2025-02	1529	1
652023001	2025-02	1554	1
551019132	2025-02	1842	6
652011097	2025-02	1492	1
551071207	2025-02	1518	1
80492193	2025-02	1435	5
652039781	2025-02	1480	1
651012162	2025-02	1577	7
653045041	2025-02	1476	5
653051858	2025-02	1563	4
652004414	2025-02	1687	4
45187355	2025-02	1647	1
45187363	2025-02	1590	1
652034577	2025-02	1477	1
652029980	2025-02	1474	2
80464653	2025-02	1594	10
80444903	2025-02	1523	2
551030845	2025-02	1630	1
653059727	2025-02	1487	2
653010795	2025-02	1458	1
80485707	2025-02	1526	9
80485723	2025-02	1509	9
80426620	2025-02	1600	2
651010640	2025-02	1636	1
652022293	2025-02	1534	11
80421431	2025-02	1822	12
653007590	2025-02	1667	2
653022637	2025-02	1418	4
652093697	2025-02	1627	12
54144949	2025-02	1992	3
551066904	2025-02	1462	1
651081687	2025-02	1504	10
551057409	2025-02	1546	4
651083051	2025-02	1572	4
551017938	2025-02	1729	1
551017105	2025-02	1919	7
551089289	2025-02	1494	7
651070014	2025-02	1476	1
551012154	2025-02	1444	3
652021610	2025-02	1797	5
80401406	2025-02	1411	7
653082893	2025-02	1662	9
653052560	2025-02	1423	2
80479111	2025-02	1624	2
652036561	2025-02	1402	1
653081366	2025-02	1564	3
80419887	2025-02	1438	1
45173567	2025-02	1623	1
45170371	2025-02	1882	1
652009289	2025-02	1445	2
551015153	2025-02	1644	10
652019845	2025-02	1488	6
45137145	2025-02	1586	2
551005565	2025-02	1768	3
652001334	2025-02	1447	9
652011780	2025-02	1535	10
551059851	2025-02	1437	1
475408	2025-02	1667	14
80421490	2025-02	1452	9
45183740	2025-02	1688	12
45154147	2025-02	1567	1
651076322	2025-02	1507	4
551023580	2025-02	1682	3
45180890	2025-02	2057	9
80485529	2025-02	1469	6
651025639	2025-02	1803	14
551088924	2025-02	1599	3
45132542	2025-02	1465	1
651082942	2025-02	1463	1
653031997	2025-02	1402	5
652095932	2025-02	1566	17
527020797	2025-02	1486	2
45151997	2025-02	1766	1
45187223	2025-02	2090	14
653028783	2025-02	1586	6
551094410	2025-02	1579	6
651073196	2025-02	1464	1
551063875	2025-02	1536	1
80401546	2025-02	1536	5
651070022	2025-02	1527	2
651070006	2025-02	1454	8
551036649	2025-02	1601	13
651046334	2025-02	1401	2
551078589	2025-02	1740	12
653033680	2025-02	1916	3
45122261	2025-02	1793	13
651057220	2025-02	1701	10
651059290	2025-02	1403	3
652047407	2025-02	1500	2
653000730	2025-02	1562	2
45171599	2025-02	1469	1
651084546	2025-02	1446	1
652009319	2025-02	1629	2
653010701	2025-02	1487	1
652012107	2025-02	1507	9
45136769	2025-02	1716	2
551018098	2025-02	1730	1
36057290	2025-02	1871	11
653050401	2025-02	1459	6
551072718	2025-02	1660	1
551015021	2025-02	1744	1
653055870	2025-02	1499	7
45142939	2025-02	1935	10
1351427	2025-02	1840	6
80491227	2025-02	1579	5
45188483	2025-02	1810	4
652036170	2025-02	1489	1
551047683	2025-02	1707	9
652054144	2025-02	1666	1
551066203	2025-02	1687	8
45150176	2025-02	1819	5
36090670	2025-02	1821	1
551011271	2025-02	1590	3
551041154	2025-02	1470	2
652047423	2025-02	1423	1
653039920	2025-02	1424	4
80463231	2025-02	1461	2
45135746	2025-02	1472	1
653032918	2025-02	1495	3
652063429	2025-02	1534	5
651030926	2025-02	1605	5
651031019	2025-02	1575	5
652096459	2025-02	1500	1
653010264	2025-02	1524	1
45133301	2025-02	2109	14
45184470	2025-02	1682	1
45102635	2025-02	2022	11
551077086	2025-02	1581	5
45178798	2025-02	1547	4
551058707	2025-02	1665	2
652012255	2025-02	1531	1
651013452	2025-02	1538	1
80451489	2025-02	1441	4
45115958	2025-02	1685	1
652022730	2025-02	1630	4
653055985	2025-02	1536	1
80429106	2025-02	1431	8
45101620	2025-02	1665	1
651000547	2025-02	1502	1
551087626	2025-02	1453	6
653080114	2025-02	1468	3
551015749	2025-02	1546	2
551013975	2025-02	1468	1
36086886	2025-02	1576	1
45134995	2025-02	1783	6
651029081	2025-02	1572	1
652009300	2025-02	1747	1
653069277	2025-02	1439	7
652040038	2025-02	1633	7
653003934	2025-02	1445	5
652094049	2025-03	1441	9
652088049	2025-03	1552	2
653042824	2025-03	1634	5
80473296	2025-03	1434	4
652044459	2025-03	1766	3
45149844	2025-03	2141	10
652053849	2025-03	1501	2
45169870	2025-03	1766	6
45171220	2025-03	1753	7
653050908	2025-03	1646	1
652029484	2025-03	1595	15
551075539	2025-03	1716	3
45115788	2025-03	1553	1
551011751	2025-03	1455	8
45161127	2025-03	2141	9
36070378	2025-03	1784	1
652065685	2025-03	1552	14
551017415	2025-03	1439	5
45133735	2025-03	1456	1
653015924	2025-03	1404	7
653047486	2025-03	1572	1
653051505	2025-03	1623	5
551065525	2025-03	1430	13
651079097	2025-03	1554	7
653037529	2025-03	1584	9
45141053	2025-03	1797	5
652023214	2025-03	1412	5
14191849	2025-03	1871	1
653099222	2025-03	1561	1
652009246	2025-03	1424	1
652071960	2025-03	1424	6
653066723	2025-03	1862	7
652015432	2025-03	1685	8
36067377	2025-03	1862	8
26075954	2025-03	2069	8
652099903	2025-03	1462	6
653023404	2025-03	1501	1
651093650	2025-03	1556	12
652009262	2025-03	1553	6
653049365	2025-03	1666	5
551088274	2025-03	1819	1
551088223	2025-03	1803	4
651030888	2025-03	1418	7
551088886	2025-03	1500	1
651043211	2025-03	2081	8
652088901	2025-03	1443	5
45170169	2025-03	1407	1
651091704	2025-03	1423	6
652008231	2025-03	1527	4
36037354	2025-03	2070	10
652092305	2025-03	1504	8
652081567	2025-03	1676	6
651037424	2025-03	1620	6
653031164	2025-03	1428	2
651000687	2025-03	1727	10
551037157	2025-03	1572	7
36081957	2025-03	1735	1
45169942	2025-03	1785	6
45182329	2025-03	1744	7
80496938	2025-03	1551	1
652038912	2025-03	1579	1
652020614	2025-03	1443	10
80465757	2025-03	1774	10
45169284	2025-03	1653	1
652021211	2025-03	1653	8
651094371	2025-03	1534	6
80468748	2025-03	1432	2
651022796	2025-03	1449	6
80459170	2025-03	1411	1
551012480	2025-03	1706	1
651093219	2025-03	1443	3
36066362	2025-03	1707	3
551037360	2025-03	1449	2
45172765	2025-03	1929	3
652067556	2025-03	1615	1
651079402	2025-03	1416	2
527069354	2025-03	1561	7
551043300	2025-03	1464	2
651026880	2025-03	1605	1
652027791	2025-03	1634	4
45135690	2025-03	1802	1
45133263	2025-03	2030	18
651034565	2025-03	1541	5
45169969	2025-03	1509	1
80472648	2025-03	1556	5
551072386	2025-03	1490	1
551018217	2025-03	1524	6
653084705	2025-03	1573	8
651091810	2025-03	1416	3
36083372	2025-03	2130	10
80483950	2025-03	1528	5
45155003	2025-03	1537	3
652020789	2025-03	1527	3
45152179	2025-03	1754	1
651093871	2025-03	1417	8
36075744	2025-03	1695	8
652027856	2025-03	1596	6
651013754	2025-03	1561	1
80436757	2025-03	1480	5
651075156	2025-03	1502	10
653036026	2025-03	1539	6
653033256	2025-03	1560	5
652015610	2025-03	1430	3
45187649	2025-03	1710	7
45115320	2025-03	1593	5
652097684	2025-03	1478	4
652014754	2025-03	1663	1
551042711	2025-03	1491	1
651083744	2025-03	1486	11
653083113	2025-03	1594	11
653025709	2025-03	1459	2
527074439	2025-03	1490	5
551059576	2025-03	1477	6
551023539	2025-03	1660	7
45179220	2025-03	1590	8
551058880	2025-03	1826	1
551024470	2025-03	1475	8
652058905	2025-03	1819	2
36081264	2025-03	1790	11
652011976	2025-03	1424	2
527029123	2025-03	1655	9
651089211	2025-03	1527	6
80410260	2025-03	1428	1
45167230	2025-03	1818	2
652072380	2025-03	1485	8
45143099	2025-03	1888	11
653032497	2025-03	1621	2
653085876	2025-03	1694	10
551043386	2025-03	1569	3
651044650	2025-03	1403	6
45182825	2025-03	1539	1
36088200	2025-03	1881	1
652086682	2025-03	1632	6
651081652	2025-03	1559	10
551033658	2025-03	1710	3
652054349	2025-03	1604	8
45177724	2025-03	1437	4
651038854	2025-03	1538	3
651005123	2025-03	1567	10
36080900	2025-03	1494	1
653055497	2025-03	1501	8
45199710	2025-03	1831	4
651061732	2025-03	1772	10
651038862	2025-03	1575	9
651064545	2025-03	1519	4
652023001	2025-03	1498	6
36056847	2025-03	1868	8
527085333	2025-03	1494	8
652011097	2025-03	1474	2
551071207	2025-03	1539	1
651033127	2025-03	1510	6
80404910	2025-03	1493	2
45149780	2025-03	1673	1
651012162	2025-03	1617	6
653045041	2025-03	1501	1
551030071	2025-03	1667	2
80436293	2025-03	1416	7
652004414	2025-03	1687	9
45187355	2025-03	1650	1
45187363	2025-03	1576	5
652065545	2025-03	1432	5
551017474	2025-03	1642	1
652034577	2025-03	1451	7
652029980	2025-03	1470	2
80464653	2025-03	1582	7
80444903	2025-03	1405	10
653001702	2025-03	1485	1
551030845	2025-03	1572	4
652081834	2025-03	1459	4
652097200	2025-03	1658	7
80485707	2025-03	1537	4
80485723	2025-03	1522	2
80426620	2025-03	1489	4
651010640	2025-03	1644	3
652022293	2025-03	1490	6
551031060	2025-03	1438	1
80421431	2025-03	1747	6
653007590	2025-03	1624	10
653007603	2025-03	1534	5
653022637	2025-03	1412	1
652093697	2025-03	1626	9
54144949	2025-03	1989	1
651081687	2025-03	1530	10
652042529	2025-03	1487	5
551057409	2025-03	1497	8
651083051	2025-03	1575	3
652065510	2025-03	1436	7
653055594	2025-03	1471	3
551017938	2025-03	1707	7
80488439	2025-03	1551	2
551017105	2025-03	1897	1
551089289	2025-03	1471	3
651070014	2025-03	1449	2
551012154	2025-03	1482	3
45106622	2025-03	1845	1
652021610	2025-03	1779	1
80401406	2025-03	1403	1
80431364	2025-03	1461	5
653082893	2025-03	1630	8
653052560	2025-03	1427	2
80438709	2025-03	1451	6
652028402	2025-03	1510	8
652036561	2025-03	1426	1
652039153	2025-03	1519	5
651012480	2025-03	1437	2
653081366	2025-03	1537	2
80419887	2025-03	1427	4
45173567	2025-03	1616	1
527061205	2025-03	1472	6
653031512	2025-03	1418	2
551012979	2025-03	1622	2
551015153	2025-03	1696	10
45137145	2025-03	1566	5
551015161	2025-03	1689	8
551005565	2025-03	1753	1
652001334	2025-03	1438	8
652011780	2025-03	1421	10
551059851	2025-03	1443	4
651050838	2025-03	1611	7
475408	2025-03	1668	6
80421490	2025-03	1430	2
653023064	2025-03	1541	1
653023200	2025-03	1453	4
45183740	2025-03	1808	7
551036428	2025-03	1459	5
652027171	2025-03	1541	6
45103445	2025-03	1719	7
551023580	2025-03	1682	8
45183759	2025-03	1496	5
45180890	2025-03	2067	10
651025639	2025-03	1745	4
551088924	2025-03	1549	10
45132542	2025-03	1434	5
652022617	2025-03	1472	8
551009005	2025-03	1545	1
651082942	2025-03	1429	3
651069890	2025-03	1458	1
653015517	2025-03	1498	9
652095932	2025-03	1538	5
527015467	2025-03	1496	7
45151997	2025-03	1790	10
653028783	2025-03	1565	1
651073196	2025-03	1441	2
651000059	2025-03	1473	5
653039726	2025-03	1451	6
651093286	2025-03	1476	6
551063875	2025-03	1508	5
80401546	2025-03	1496	2
651070022	2025-03	1516	3
651070006	2025-03	1453	3
36086215	2025-03	1706	3
653015525	2025-03	1466	5
45156220	2025-03	1405	1
651029448	2025-03	1531	1
551078589	2025-03	1688	12
45172366	2025-03	1545	8
652030237	2025-03	1558	5
653033680	2025-03	1973	8
45122261	2025-03	1741	8
260665	2025-03	1483	7
551014416	2025-03	1457	5
527019594	2025-03	1569	6
80455107	2025-03	1564	6
653022890	2025-03	1582	5
651057220	2025-03	1669	10
651059290	2025-03	1420	4
551072769	2025-03	1436	1
653021673	2025-03	1471	5
653000730	2025-03	1537	1
45135606	2025-03	1529	1
652078604	2025-03	1591	9
45171599	2025-03	1402	7
651084740	2025-03	1426	7
651084546	2025-03	1432	5
652009319	2025-03	1700	7
651043416	2025-03	1467	5
652012107	2025-03	1467	7
80476910	2025-03	1620	1
45136769	2025-03	1671	7
551018098	2025-03	1663	12
45169381	2025-03	1583	3
36057290	2025-03	1896	2
653050401	2025-03	1455	5
551015021	2025-03	1750	1
653055870	2025-03	1504	4
45142939	2025-03	1920	8
653057732	2025-03	1434	4
652013642	2025-03	1453	5
80491227	2025-03	1539	2
527089002	2025-03	1443	7
45188483	2025-03	1783	4
653014260	2025-03	1418	1
551047683	2025-03	1721	2
653011538	2025-03	1454	7
652054144	2025-03	1616	8
652059120	2025-03	1489	5
551066203	2025-03	1697	1
45150176	2025-03	1864	5
45100446	2025-03	2247	1
551011271	2025-03	1677	4
551041154	2025-03	1457	1
653039920	2025-03	1417	4
652063879	2025-03	1445	1
45135746	2025-03	1483	2
45100861	2025-03	1674	1
651093685	2025-03	1487	6
653032918	2025-03	1497	4
652063429	2025-03	1524	2
651030926	2025-03	1503	9
651031019	2025-03	1629	12
652096459	2025-03	1548	11
652043789	2025-03	1455	1
653010264	2025-03	1498	5
653027353	2025-03	1544	6
45133301	2025-03	2131	8
45184470	2025-03	1688	5
45102635	2025-03	2008	2
551077086	2025-03	1504	7
652020967	2025-03	1478	2
551058707	2025-03	1669	7
652012255	2025-03	1532	7
80451489	2025-03	1456	8
652014517	2025-03	1588	10
45115958	2025-03	1656	9
653098030	2025-03	1462	4
80429106	2025-03	1513	12
651039753	2025-03	1498	7
45101620	2025-03	1677	1
45168695	2025-03	1463	5
651000547	2025-03	1485	2
551087626	2025-03	1500	5
653080114	2025-03	1459	1
653072448	2025-03	1500	1
45134995	2025-03	1820	9
653085507	2025-03	1489	12
651029081	2025-03	1562	1
653056035	2025-03	1549	8
652009300	2025-03	1743	18
651096862	2025-03	1473	3
653069277	2025-03	1401	3
652040038	2025-03	1644	5
36098914	2025-04	1518	5
652088049	2025-04	1515	4
652044459	2025-04	1908	14
45149844	2025-04	2133	15
652053849	2025-04	1491	3
45169870	2025-04	1774	1
45171220	2025-04	1766	2
652029484	2025-04	1594	2
551075539	2025-04	1743	4
45115788	2025-04	1503	3
45161127	2025-04	2151	2
653045831	2025-04	1517	2
652065685	2025-04	1581	1
653047486	2025-04	1656	7
653051505	2025-04	1595	3
653068122	2025-04	1553	5
551065525	2025-04	1445	2
45141053	2025-04	1836	10
14191849	2025-04	1879	10
653099222	2025-04	1500	6
652009246	2025-04	1440	2
651041537	2025-04	1522	5
653066723	2025-04	1889	1
652015432	2025-04	1626	8
36067377	2025-04	1879	1
651028166	2025-04	1403	8
651093650	2025-04	1499	2
551088274	2025-04	1794	11
551088223	2025-04	1780	11
551088886	2025-04	1506	5
652009270	2025-04	1657	7
45171971	2025-04	1733	7
551088894	2025-04	1495	4
45170169	2025-04	1403	1
652008231	2025-04	1549	1
36037354	2025-04	2075	1
652092305	2025-04	1477	5
653023358	2025-04	1481	1
652081567	2025-04	1652	2
651037424	2025-04	1635	6
527057186	2025-04	1463	5
651000687	2025-04	1706	3
551037157	2025-04	1589	3
36081957	2025-04	1716	1
652073130	2025-04	1517	3
45182329	2025-04	1732	8
36099112	2025-04	1836	1
80496938	2025-04	1645	8
652038912	2025-04	1571	2
45113939	2025-04	1722	4
45148880	2025-04	1693	2
652020614	2025-04	1444	4
80465757	2025-04	1800	4
45169284	2025-04	1696	7
80469116	2025-04	1553	5
652021211	2025-04	1665	2
80468748	2025-04	1411	6
551012480	2025-04	1724	11
651093219	2025-04	1455	2
36066362	2025-04	1784	9
551037360	2025-04	1456	3
45172765	2025-04	1935	13
652067556	2025-04	1566	2
45196770	2025-04	1710	8
651079402	2025-04	1464	2
527069354	2025-04	1557	1
651026880	2025-04	1634	5
651023326	2025-04	1471	6
652027791	2025-04	1637	4
551047225	2025-04	1558	7
45135690	2025-04	1892	10
527010767	2025-04	1412	7
651034565	2025-04	1518	1
45169969	2025-04	1529	1
80472648	2025-04	1532	2
551015277	2025-04	1735	6
551072386	2025-04	1443	8
551018217	2025-04	1544	1
653084705	2025-04	1579	1
36083372	2025-04	2085	11
652021416	2025-04	1493	10
651025442	2025-04	1431	7
45155003	2025-04	1521	1
652020789	2025-04	1570	2
45177716	2025-04	1470	1
45152179	2025-04	1756	8
651093871	2025-04	1408	1
45129134	2025-04	1597	2
652027856	2025-04	1625	2
651013754	2025-04	1544	7
651075156	2025-04	1487	2
653033256	2025-04	1585	2
36097926	2025-04	2022	11
652015610	2025-04	1412	5
45187649	2025-04	1695	3
652014754	2025-04	1681	1
551042711	2025-04	1422	6
651083744	2025-04	1491	1
653083113	2025-04	1587	1
653025709	2025-04	1457	5
80447660	2025-04	1596	10
36093351	2025-04	1447	1
45179220	2025-04	1585	1
551058880	2025-04	1767	8
551024470	2025-04	1448	4
652058905	2025-04	1795	1
652048667	2025-04	1483	5
551047322	2025-04	1540	7
652050181	2025-04	1481	10
527029123	2025-04	1628	1
651089211	2025-04	1481	6
45167230	2025-04	1822	7
652072380	2025-04	1517	2
45143099	2025-04	1826	9
653032497	2025-04	1616	6
653085876	2025-04	1663	1
551043386	2025-04	1558	4
45182825	2025-04	1549	1
36088200	2025-04	1894	1
652086682	2025-04	1608	2
551033658	2025-04	1734	1
652054349	2025-04	1526	4
36099490	2025-04	1710	1
651038854	2025-04	1546	1
36080900	2025-04	1488	1
45199710	2025-04	1851	4
651061732	2025-04	1725	7
652070492	2025-04	1640	2
651064545	2025-04	1512	1
36056847	2025-04	1944	7
551019132	2025-04	1871	13
527085333	2025-04	1461	2
652011097	2025-04	1451	2
80492193	2025-04	1412	2
45149780	2025-04	1656	1
652039781	2025-04	1546	6
651012162	2025-04	1639	1
653045041	2025-04	1485	6
551030071	2025-04	1738	9
652004414	2025-04	1806	6
45187355	2025-04	1633	1
45187363	2025-04	1589	1
652065545	2025-04	1426	2
551017474	2025-04	1620	4
652029980	2025-04	1513	1
80464653	2025-04	1543	5
653001702	2025-04	1428	3
544029934	2025-04	1478	5
551030845	2025-04	1533	5
652087808	2025-04	1564	3
652097200	2025-04	1602	5
652080951	2025-04	1466	4
653059727	2025-04	1471	10
653059751	2025-04	1406	9
653010795	2025-04	1509	2
551078287	2025-04	1492	1
45134090	2025-04	1582	7
80485707	2025-04	1469	4
80485723	2025-04	1509	5
651010640	2025-04	1598	6
652022293	2025-04	1516	8
80421431	2025-04	1718	4
653007590	2025-04	1633	6
653007603	2025-04	1507	1
652093697	2025-04	1649	2
54144949	2025-04	2053	3
651081687	2025-04	1499	1
551057409	2025-04	1513	4
652021602	2025-04	1557	9
651097346	2025-04	1446	5
551017938	2025-04	1688	2
80488439	2025-04	1577	1
551017105	2025-04	1879	12
551089289	2025-04	1460	5
651070014	2025-04	1429	1
551012154	2025-04	1494	2
652021610	2025-04	1841	10
653052560	2025-04	1413	1
653084357	2025-04	1513	1
652028402	2025-04	1540	2
652036561	2025-04	1409	1
80419887	2025-04	1459	2
653031512	2025-04	1415	4
653046960	2025-04	1514	4
45170371	2025-04	1882	1
652009289	2025-04	1420	2
551012979	2025-04	1630	7
551015153	2025-04	1683	3
36053872	2025-04	1895	5
652019845	2025-04	1523	6
653080106	2025-04	1532	8
45137145	2025-04	1561	3
551015161	2025-04	1693	2
551005565	2025-04	1730	3
652082520	2025-04	1509	1
475408	2025-04	1682	18
45183740	2025-04	1920	9
45154147	2025-04	1589	6
653071123	2025-04	1416	6
45103445	2025-04	1721	4
651076322	2025-04	1541	7
551047560	2025-04	1579	7
551023580	2025-04	1710	3
45180890	2025-04	2101	3
80485529	2025-04	1449	5
651025639	2025-04	1717	14
652088480	2025-04	1451	5
45132542	2025-04	1455	1
652030172	2025-04	1501	13
653031997	2025-04	1453	6
653015517	2025-04	1457	3
652094430	2025-04	1501	6
527067963	2025-04	1505	8
45151997	2025-04	1782	1
45187223	2025-04	2168	11
653028783	2025-04	1537	1
653028791	2025-04	1555	10
551094410	2025-04	1589	9
653039726	2025-04	1442	1
651093286	2025-04	1473	2
551063875	2025-04	1505	1
544009747	2025-04	1470	6
551036649	2025-04	1741	12
651029448	2025-04	1546	3
651046334	2025-04	1405	6
551078589	2025-04	1695	3
652030237	2025-04	1541	1
653033680	2025-04	2012	10
45122261	2025-04	1764	3
260665	2025-04	1475	1
45183252	2025-04	1465	1
551014416	2025-04	1481	1
80455107	2025-04	1564	3
653022890	2025-04	1583	2
651057220	2025-04	1644	13
651059290	2025-04	1455	1
653021673	2025-04	1432	3
653000730	2025-04	1581	6
527063860	2025-04	1633	5
652009319	2025-04	1656	5
651094002	2025-04	1531	1
652012107	2025-04	1469	5
80476910	2025-04	1606	1
45136769	2025-04	1647	10
551018098	2025-04	1683	6
45169381	2025-04	1568	1
653050401	2025-04	1443	3
652077985	2025-04	1485	1
551072718	2025-04	1655	1
551015021	2025-04	1795	9
653055870	2025-04	1467	1
45142939	2025-04	1899	2
653057732	2025-04	1429	1
1351427	2025-04	1831	15
652013642	2025-04	1454	1
651013843	2025-04	1417	7
651013851	2025-04	1423	1
80491227	2025-04	1502	2
45188483	2025-04	1826	10
651025906	2025-04	1415	8
652036170	2025-04	1492	1
551047683	2025-04	1734	1
651050293	2025-04	1493	7
652054144	2025-04	1646	2
551066203	2025-04	1744	4
45150176	2025-04	1854	2
45100446	2025-04	2256	1
551011271	2025-04	1662	2
551041154	2025-04	1480	1
653039920	2025-04	1438	1
652057399	2025-04	1467	9
551067366	2025-04	1492	1
652063879	2025-04	1432	3
45135746	2025-04	1465	1
45100861	2025-04	1667	1
653050525	2025-04	1471	6
651093685	2025-04	1503	1
551013029	2025-04	1505	5
551013533	2025-04	1463	7
653032918	2025-04	1468	5
652063429	2025-04	1491	2
652096459	2025-04	1573	1
653010264	2025-04	1464	2
653027353	2025-04	1642	8
45133301	2025-04	2110	1
45184470	2025-04	1651	4
45102635	2025-04	2020	9
551077086	2025-04	1526	1
652020967	2025-04	1499	1
551058707	2025-04	1753	9
651013452	2025-04	1525	1
80451489	2025-04	1465	2
45115958	2025-04	1643	1
652022730	2025-04	1652	8
652015360	2025-04	1510	8
653055985	2025-04	1467	3
80429106	2025-04	1546	2
651039753	2025-04	1526	1
45101620	2025-04	1658	2
45168695	2025-04	1485	2
651000547	2025-04	1483	1
551087626	2025-04	1522	1
653080114	2025-04	1442	2
551078430	2025-04	1599	9
551015749	2025-04	1548	6
653072448	2025-04	1480	1
45134995	2025-04	1832	1
653085507	2025-04	1477	3
45107556	2025-04	1564	1
651029081	2025-04	1562	9
653056035	2025-04	1586	2
651098873	2025-04	1578	10
652009300	2025-04	1885	13
651096862	2025-04	1487	2
652040038	2025-04	1631	6
653053010	2025-04	1404	3
653003934	2025-04	1461	3
652088049	2025-05	1550	9
80473296	2025-05	1650	7
652044459	2025-05	1936	2
45149844	2025-05	2074	8
652053849	2025-05	1556	8
45169870	2025-05	1795	1
45171220	2025-05	1778	7
652029484	2025-05	1587	1
551075539	2025-05	1808	6
45161127	2025-05	2141	2
36070378	2025-05	1786	1
652065685	2025-05	1559	1
653051505	2025-05	1578	2
551065525	2025-05	1571	10
651079097	2025-05	1521	3
653037529	2025-05	1546	4
45141053	2025-05	1822	2
14191849	2025-05	1895	12
653099222	2025-05	1514	9
45143404	2025-05	1927	7
652009246	2025-05	1412	4
651041537	2025-05	1535	1
652015432	2025-05	1647	1
36067377	2025-05	1845	9
26075954	2025-05	2094	9
651093650	2025-05	1508	3
652009262	2025-05	1520	2
551088274	2025-05	1800	9
551088223	2025-05	1801	9
652009270	2025-05	1669	1
651043211	2025-05	2077	2
551088894	2025-05	1488	4
45170169	2025-05	1426	1
652008231	2025-05	1641	6
36037354	2025-05	2073	8
652092305	2025-05	1455	3
651037424	2025-05	1651	1
527057186	2025-05	1439	4
651000687	2025-05	1766	11
551037157	2025-05	1607	1
36081957	2025-05	1722	1
652073130	2025-05	1493	2
45169942	2025-05	1792	1
45182329	2025-05	1710	2
80496938	2025-05	1660	3
80465757	2025-05	1811	8
45169284	2025-05	1661	2
652021211	2025-05	1648	8
651094371	2025-05	1502	7
80468748	2025-05	1405	8
551012480	2025-05	1694	2
651093219	2025-05	1467	2
36066362	2025-05	1896	12
551037360	2025-05	1448	4
45172765	2025-05	1926	7
652067556	2025-05	1540	1
45196770	2025-05	1672	5
651079402	2025-05	1453	3
551043300	2025-05	1470	2
652027791	2025-05	1618	2
551047225	2025-05	1535	1
45135690	2025-05	1864	2
45133263	2025-05	2009	2
653088026	2025-05	1607	7
527010767	2025-05	1407	10
551072386	2025-05	1441	4
551018217	2025-05	1550	1
653084705	2025-05	1531	10
36083372	2025-05	2076	12
80483950	2025-05	1529	2
652022145	2025-05	1425	6
652020789	2025-05	1530	6
45152179	2025-05	1736	2
36075744	2025-05	1702	1
45129134	2025-05	1615	1
652027856	2025-05	1631	4
527021505	2025-05	1483	1
651013754	2025-05	1503	2
651075156	2025-05	1512	3
36097926	2025-05	2032	5
45187649	2025-05	1712	1
652097684	2025-05	1461	1
652014754	2025-05	1689	1
651083744	2025-05	1497	1
527034208	2025-05	1534	6
653083113	2025-05	1569	1
653025709	2025-05	1463	5
80492266	2025-05	1413	9
551023539	2025-05	1677	1
36093351	2025-05	1437	1
45179220	2025-05	1577	4
551058880	2025-05	1787	2
